"","Year","Month","Date","City","Temperature"
"2003","2006","SEP",2006-09-01,"Barranquilla",28.4
"2004","2006","OCT",2006-10-01,"Barranquilla",28
"2005","2006","NOV",2006-11-01,"Barranquilla",27.6
"2006","2006","DEC",2006-12-01,"Barranquilla",27.8
"2007","2007","JAN",2007-01-01,"Barranquilla",26.4
"2008","2007","FEB",2007-02-01,"Barranquilla",27.7
"2009","2007","MAR",2007-03-01,"Barranquilla",28
"2010","2007","APR",2007-04-01,"Barranquilla",28.3
"2011","2007","MAY",2007-05-01,"Barranquilla",28.1
"2012","2007","JUN",2007-06-01,"Barranquilla",28.8
"2013","2007","JUL",2007-07-01,"Barranquilla",28.6
"2014","2007","AUG",2007-08-01,"Barranquilla",27.7
"2015","2007","SEP",2007-09-01,"Barranquilla",28.1
"2016","2007","OCT",2007-10-01,"Barranquilla",26.8
"2017","2007","NOV",2007-11-01,"Barranquilla",28.2
"2018","2007","DEC",2007-12-01,"Barranquilla",27.7
"2019","2008","JAN",2008-01-01,"Barranquilla",26.9
"2020","2008","FEB",2008-02-01,"Barranquilla",27
"2021","2008","APR",2008-04-01,"Barranquilla",27.8
"2022","2008","MAY",2008-05-01,"Barranquilla",28.2
"2023","2008","JUN",2008-06-01,"Barranquilla",28.2
"2024","2008","JUL",2008-07-01,"Barranquilla",28
"2025","2008","AUG",2008-08-01,"Barranquilla",27.7
"2026","2008","SEP",2008-09-01,"Barranquilla",27.9
"2027","2008","OCT",2008-10-01,"Barranquilla",27.5
"2028","2008","NOV",2008-11-01,"Barranquilla",27.2
"2029","2008","DEC",2008-12-01,"Barranquilla",27.7
"2030","2009","JAN",2009-01-01,"Barranquilla",27.2
"2031","2009","FEB",2009-02-01,"Barranquilla",26.9
"2032","2009","MAR",2009-03-01,"Barranquilla",26.7
"2033","2009","APR",2009-04-01,"Barranquilla",27.4
"2034","2009","MAY",2009-05-01,"Barranquilla",27.9
"2035","2009","JUN",2009-06-01,"Barranquilla",27.8
"2036","2009","JUL",2009-07-01,"Barranquilla",28.3
"2037","2009","AUG",2009-08-01,"Barranquilla",28.4
"2038","2009","SEP",2009-09-01,"Barranquilla",29
"2039","2009","OCT",2009-10-01,"Barranquilla",28.1
"2040","2009","NOV",2009-11-01,"Barranquilla",28.7
"2041","2009","DEC",2009-12-01,"Barranquilla",28.4
"2042","2010","JAN",2010-01-01,"Barranquilla",27.7
"2043","2010","FEB",2010-02-01,"Barranquilla",28.1
"2044","2010","MAR",2010-03-01,"Barranquilla",29.3
"2045","2010","APR",2010-04-01,"Barranquilla",29.2
"2046","2010","MAY",2010-05-01,"Barranquilla",29.1
"2047","2010","JUN",2010-06-01,"Barranquilla",28.3
"2048","2010","JUL",2010-07-01,"Barranquilla",27.8
"2049","2010","AUG",2010-08-01,"Barranquilla",28
"2050","2010","OCT",2010-10-01,"Barranquilla",27.7
"2051","2010","NOV",2010-11-01,"Barranquilla",26.8
"2052","2010","DEC",2010-12-01,"Barranquilla",26.9
"2053","2011","JAN",2011-01-01,"Barranquilla",27.2
"2054","2011","FEB",2011-02-01,"Barranquilla",26.3
"2055","2011","MAR",2011-03-01,"Barranquilla",27
"2056","2011","APR",2011-04-01,"Barranquilla",27.8
"2057","2011","MAY",2011-05-01,"Barranquilla",27.6
"2058","2011","JUN",2011-06-01,"Barranquilla",28.2
"2059","2011","JUL",2011-07-01,"Barranquilla",27.9
"2060","2011","AUG",2011-08-01,"Barranquilla",28.2
"2061","2011","SEP",2011-09-01,"Barranquilla",27.9
"2062","2011","OCT",2011-10-01,"Barranquilla",26.5
"2063","2011","NOV",2011-11-01,"Barranquilla",27
"2064","2011","DEC",2011-12-01,"Barranquilla",27.3
"2065","2012","JAN",2012-01-01,"Barranquilla",26.7
"2066","2012","FEB",2012-02-01,"Barranquilla",26.3
"2067","2012","APR",2012-04-01,"Barranquilla",27.8
"2068","2012","MAY",2012-05-01,"Barranquilla",28.4
"2069","2012","JUN",2012-06-01,"Barranquilla",28.5
"2070","2012","AUG",2012-08-01,"Barranquilla",28.4
"2071","2012","SEP",2012-09-01,"Barranquilla",28.8
"2072","2012","OCT",2012-10-01,"Barranquilla",27.8
"2073","2012","NOV",2012-11-01,"Barranquilla",28.4
"2074","2012","DEC",2012-12-01,"Barranquilla",27.8
"2075","2013","JAN",2013-01-01,"Barranquilla",26.9
"2076","2013","FEB",2013-02-01,"Barranquilla",27.4
"2077","2013","MAR",2013-03-01,"Barranquilla",28.1
"2078","2013","APR",2013-04-01,"Barranquilla",28.6
"2079","2013","MAY",2013-05-01,"Barranquilla",28.4
"2080","2013","JUN",2013-06-01,"Barranquilla",28.4
"2081","2013","JUL",2013-07-01,"Barranquilla",28.6
"2082","2013","AUG",2013-08-01,"Barranquilla",27.7
"2083","2013","SEP",2013-09-01,"Barranquilla",27.7
"2084","2013","OCT",2013-10-01,"Barranquilla",27.9
"2085","2013","NOV",2013-11-01,"Barranquilla",27.6
"2086","2013","DEC",2013-12-01,"Barranquilla",27.6
"2087","2014","JAN",2014-01-01,"Barranquilla",27.2
"2088","2014","FEB",2014-02-01,"Barranquilla",26.9
"2089","2014","MAR",2014-03-01,"Barranquilla",27.4
"2090","2014","APR",2014-04-01,"Barranquilla",28.2
"2091","2014","MAY",2014-05-01,"Barranquilla",28.6
"2092","2014","JUN",2014-06-01,"Barranquilla",29
"2093","2014","JUL",2014-07-01,"Barranquilla",29.2
"2094","2014","AUG",2014-08-01,"Barranquilla",28.7
"2095","2014","SEP",2014-09-01,"Barranquilla",27.9
"2096","2014","OCT",2014-10-01,"Barranquilla",27.8
"2097","2014","NOV",2014-11-01,"Barranquilla",27.9
"2098","2014","DEC",2014-12-01,"Barranquilla",27.8
"2099","2015","JAN",2015-01-01,"Barranquilla",27
"2100","2015","FEB",2015-02-01,"Barranquilla",27.6
"2101","1973","JAN",1973-01-01,"Ipiales",10.7
"2102","1973","FEB",1973-02-01,"Ipiales",11
"2103","1973","MAR",1973-03-01,"Ipiales",11.2
"2104","1975","FEB",1975-02-01,"Ipiales",10.4
"2105","1975","APR",1975-04-01,"Ipiales",10.8
"2106","1975","MAY",1975-05-01,"Ipiales",10.3
"2107","1975","JUN",1975-06-01,"Ipiales",9.7
"2108","1975","JUL",1975-07-01,"Ipiales",8.9
"2109","1975","AUG",1975-08-01,"Ipiales",9.4
"2110","1975","SEP",1975-09-01,"Ipiales",9.6
"2111","1975","OCT",1975-10-01,"Ipiales",10.2
"2112","1975","NOV",1975-11-01,"Ipiales",10.3
"2113","1975","DEC",1975-12-01,"Ipiales",10.2
"2114","1976","JAN",1976-01-01,"Ipiales",9.7
"2115","1976","FEB",1976-02-01,"Ipiales",10.3
"2116","1976","MAR",1976-03-01,"Ipiales",10.7
"2117","1976","APR",1976-04-01,"Ipiales",10.8
"2118","1976","MAY",1976-05-01,"Ipiales",10.5
"2119","1976","JUN",1976-06-01,"Ipiales",9.8
"2120","1976","AUG",1976-08-01,"Ipiales",9.1
"2121","1976","SEP",1976-09-01,"Ipiales",9.8
"2122","1976","OCT",1976-10-01,"Ipiales",10.6
"2123","1976","NOV",1976-11-01,"Ipiales",10.3
"2124","1976","DEC",1976-12-01,"Ipiales",10.4
"2125","1977","JAN",1977-01-01,"Ipiales",10.9
"2126","1977","MAY",1977-05-01,"Ipiales",10.6
"2127","1977","JUN",1977-06-01,"Ipiales",10
"2128","1977","JUL",1977-07-01,"Ipiales",9.7
"2129","1977","AUG",1977-08-01,"Ipiales",9.7
"2130","1977","SEP",1977-09-01,"Ipiales",9.9
"2131","1977","OCT",1977-10-01,"Ipiales",11
"2132","1977","NOV",1977-11-01,"Ipiales",11.1
"2133","1977","DEC",1977-12-01,"Ipiales",11.3
"2134","1978","JAN",1978-01-01,"Ipiales",10.7
"2135","1978","FEB",1978-02-01,"Ipiales",11.8
"2136","1978","MAR",1978-03-01,"Ipiales",11.3
"2137","1978","APR",1978-04-01,"Ipiales",11.5
"2138","1978","MAY",1978-05-01,"Ipiales",10.9
"2139","1978","JUN",1978-06-01,"Ipiales",9.8
"2140","1978","JUL",1978-07-01,"Ipiales",9.5
"2141","1978","AUG",1978-08-01,"Ipiales",9
"2142","1978","SEP",1978-09-01,"Ipiales",10.1
"2143","1978","OCT",1978-10-01,"Ipiales",11.1
"2144","1978","NOV",1978-11-01,"Ipiales",11.2
"2145","1978","DEC",1978-12-01,"Ipiales",11.2
"2146","1979","MAR",1979-03-01,"Ipiales",11.4
"2147","1979","APR",1979-04-01,"Ipiales",11.1
"2148","1979","MAY",1979-05-01,"Ipiales",11.1
"2149","1979","JUN",1979-06-01,"Ipiales",10.1
"2150","1979","AUG",1979-08-01,"Ipiales",10.4
"2151","1979","SEP",1979-09-01,"Ipiales",10.5
"2152","1981","JUN",1981-06-01,"Ipiales",10.1
"2153","1981","JUL",1981-07-01,"Ipiales",9.2
"2154","1981","AUG",1981-08-01,"Ipiales",10.3
"2155","1981","SEP",1981-09-01,"Ipiales",9.4
"2156","1981","OCT",1981-10-01,"Ipiales",10.9
"2157","1981","NOV",1981-11-01,"Ipiales",11.3
"2158","1981","DEC",1981-12-01,"Ipiales",11
"2159","1982","JAN",1982-01-01,"Ipiales",11.1
"2160","1982","FEB",1982-02-01,"Ipiales",11
"2161","1982","MAR",1982-03-01,"Ipiales",11.2
"2162","1982","APR",1982-04-01,"Ipiales",10.7
"2163","1982","MAY",1982-05-01,"Ipiales",11
"2164","1982","JUN",1982-06-01,"Ipiales",10.4
"2165","1982","JUL",1982-07-01,"Ipiales",9.7
"2166","1982","AUG",1982-08-01,"Ipiales",9.6
"2167","1982","SEP",1982-09-01,"Ipiales",11
"2168","1982","OCT",1982-10-01,"Ipiales",11.1
"2169","1982","NOV",1982-11-01,"Ipiales",11.6
"2170","1982","DEC",1982-12-01,"Ipiales",11.9
"2171","1983","JAN",1983-01-01,"Ipiales",12.1
"2172","1983","FEB",1983-02-01,"Ipiales",11.5
"2173","1983","MAR",1983-03-01,"Ipiales",12.3
"2174","1983","APR",1983-04-01,"Ipiales",12.2
"2175","1983","MAY",1983-05-01,"Ipiales",11.9
"2176","1983","JUN",1983-06-01,"Ipiales",10.7
"2177","1983","JUL",1983-07-01,"Ipiales",9.9
"2178","1983","AUG",1983-08-01,"Ipiales",9.9
"2179","1983","SEP",1983-09-01,"Ipiales",9.8
"2180","1983","OCT",1983-10-01,"Ipiales",10.7
"2181","1983","NOV",1983-11-01,"Ipiales",11.2
"2182","1983","DEC",1983-12-01,"Ipiales",10.6
"2183","1984","JAN",1984-01-01,"Ipiales",10.1
"2184","1984","FEB",1984-02-01,"Ipiales",10.7
"2185","1984","MAR",1984-03-01,"Ipiales",10.9
"2186","1984","APR",1984-04-01,"Ipiales",10.8
"2187","1984","MAY",1984-05-01,"Ipiales",10.7
"2188","1984","JUN",1984-06-01,"Ipiales",10.4
"2189","1984","JUL",1984-07-01,"Ipiales",9.4
"2190","1984","AUG",1984-08-01,"Ipiales",10
"2191","1984","SEP",1984-09-01,"Ipiales",9.9
"2192","1984","OCT",1984-10-01,"Ipiales",10.5
"2193","1984","NOV",1984-11-01,"Ipiales",10.3
"2194","1984","DEC",1984-12-01,"Ipiales",11.1
"2195","1985","JAN",1985-01-01,"Ipiales",11
"2196","1985","FEB",1985-02-01,"Ipiales",10.6
"2197","1985","MAR",1985-03-01,"Ipiales",11.3
"2198","1985","APR",1985-04-01,"Ipiales",11.1
"2199","1985","MAY",1985-05-01,"Ipiales",10.5
"2200","1985","JUN",1985-06-01,"Ipiales",9.9
"2201","1985","JUL",1985-07-01,"Ipiales",8.6
"2202","1985","AUG",1985-08-01,"Ipiales",9.3
"2203","1985","SEP",1985-09-01,"Ipiales",9.9
"2204","1985","OCT",1985-10-01,"Ipiales",11
"2205","1985","NOV",1985-11-01,"Ipiales",10.5
"2206","1985","DEC",1985-12-01,"Ipiales",11.3
"2207","1986","JAN",1986-01-01,"Ipiales",11
"2208","1986","FEB",1986-02-01,"Ipiales",11
"2209","1986","MAR",1986-03-01,"Ipiales",10.5
"2210","1986","APR",1986-04-01,"Ipiales",11.4
"2211","1986","MAY",1986-05-01,"Ipiales",10.8
"2212","1986","JUN",1986-06-01,"Ipiales",10.2
"2213","1986","JUL",1986-07-01,"Ipiales",9.3
"2214","1986","AUG",1986-08-01,"Ipiales",9.7
"2215","1986","SEP",1986-09-01,"Ipiales",10.1
"2216","1986","OCT",1986-10-01,"Ipiales",11.3
"2217","1986","NOV",1986-11-01,"Ipiales",11
"2218","1986","DEC",1986-12-01,"Ipiales",11.2
"2219","1987","JAN",1987-01-01,"Ipiales",11
"2220","1987","FEB",1987-02-01,"Ipiales",11.3
"2221","1987","MAR",1987-03-01,"Ipiales",11.5
"2222","1987","APR",1987-04-01,"Ipiales",11.3
"2223","1987","MAY",1987-05-01,"Ipiales",11.3
"2224","1987","JUN",1987-06-01,"Ipiales",10.9
"2225","1987","JUL",1987-07-01,"Ipiales",10.7
"2226","1987","AUG",1987-08-01,"Ipiales",10.5
"2227","1987","SEP",1987-09-01,"Ipiales",10.8
"2228","1987","OCT",1987-10-01,"Ipiales",11.6
"2229","1987","NOV",1987-11-01,"Ipiales",11.6
"2230","1987","DEC",1987-12-01,"Ipiales",11.3
"2231","1988","JAN",1988-01-01,"Ipiales",11.9
"2232","1988","FEB",1988-02-01,"Ipiales",11.7
"2233","1988","MAR",1988-03-01,"Ipiales",11.2
"2234","1988","APR",1988-04-01,"Ipiales",11.4
"2235","1988","MAY",1988-05-01,"Ipiales",11.4
"2236","1988","JUN",1988-06-01,"Ipiales",10.7
"2237","1988","JUL",1988-07-01,"Ipiales",10
"2238","1988","AUG",1988-08-01,"Ipiales",10
"2239","1988","SEP",1988-09-01,"Ipiales",10.5
"2240","1988","OCT",1988-10-01,"Ipiales",11.4
"2241","1988","NOV",1988-11-01,"Ipiales",11.5
"2242","1988","DEC",1988-12-01,"Ipiales",11.5
"2243","1989","JAN",1989-01-01,"Ipiales",10.7
"2244","1989","FEB",1989-02-01,"Ipiales",10.7
"2245","1989","MAR",1989-03-01,"Ipiales",10.7
"2246","1989","APR",1989-04-01,"Ipiales",10.9
"2247","1989","MAY",1989-05-01,"Ipiales",11
"2248","1989","JUN",1989-06-01,"Ipiales",10.5
"2249","1989","JUL",1989-07-01,"Ipiales",9.8
"2250","1989","AUG",1989-08-01,"Ipiales",9.9
"2251","1989","SEP",1989-09-01,"Ipiales",10.2
"2252","1989","OCT",1989-10-01,"Ipiales",11.2
"2253","1989","NOV",1989-11-01,"Ipiales",11.7
"2254","1989","DEC",1989-12-01,"Ipiales",11.5
"2255","1990","JAN",1990-01-01,"Ipiales",11.3
"2256","1990","FEB",1990-02-01,"Ipiales",11.9
"2257","1990","MAR",1990-03-01,"Ipiales",11.6
"2258","1990","APR",1990-04-01,"Ipiales",11.6
"2259","1990","MAY",1990-05-01,"Ipiales",11.3
"2260","1990","JUN",1990-06-01,"Ipiales",11.1
"2261","1990","JUL",1990-07-01,"Ipiales",10.1
"2262","1990","AUG",1990-08-01,"Ipiales",10.1
"2263","1990","SEP",1990-09-01,"Ipiales",10.8
"2264","1990","OCT",1990-10-01,"Ipiales",11.8
"2265","1990","NOV",1990-11-01,"Ipiales",11.6
"2266","1990","DEC",1990-12-01,"Ipiales",11.3
"2267","1991","JAN",1991-01-01,"Ipiales",11.6
"2268","1991","FEB",1991-02-01,"Ipiales",11.4
"2269","1991","MAR",1991-03-01,"Ipiales",12
"2270","1991","APR",1991-04-01,"Ipiales",11.3
"2271","1991","MAY",1991-05-01,"Ipiales",11.8
"2272","1991","JUN",1991-06-01,"Ipiales",11.2
"2273","1991","JUL",1991-07-01,"Ipiales",10.3
"2274","1991","AUG",1991-08-01,"Ipiales",9.3
"2275","1991","SEP",1991-09-01,"Ipiales",10.8
"2276","1991","OCT",1991-10-01,"Ipiales",10.2
"2277","1991","NOV",1991-11-01,"Ipiales",11.4
"2278","1991","DEC",1991-12-01,"Ipiales",11.5
"2279","1992","JAN",1992-01-01,"Ipiales",11.1
"2280","1992","FEB",1992-02-01,"Ipiales",11.5
"2281","1992","MAR",1992-03-01,"Ipiales",11.9
"2282","1992","APR",1992-04-01,"Ipiales",11.7
"2283","1992","MAY",1992-05-01,"Ipiales",11.4
"2284","1992","JUN",1992-06-01,"Ipiales",10.9
"2285","1992","JUL",1992-07-01,"Ipiales",9.5
"2286","1992","AUG",1992-08-01,"Ipiales",10.2
"2287","1992","SEP",1992-09-01,"Ipiales",10.6
"2288","1992","OCT",1992-10-01,"Ipiales",10.7
"2289","1992","NOV",1992-11-01,"Ipiales",11.6
"2290","1992","DEC",1992-12-01,"Ipiales",11.6
"2291","1993","JAN",1993-01-01,"Ipiales",11.1
"2292","1993","FEB",1993-02-01,"Ipiales",11.1
"2293","1993","MAR",1993-03-01,"Ipiales",10.8
"2294","1993","APR",1993-04-01,"Ipiales",11.4
"2295","1993","MAY",1993-05-01,"Ipiales",11.5
"2296","1993","JUN",1993-06-01,"Ipiales",10.6
"2297","1993","JUL",1993-07-01,"Ipiales",9.9
"2298","1993","AUG",1993-08-01,"Ipiales",9.9
"2299","1993","SEP",1993-09-01,"Ipiales",10.4
"2300","1993","OCT",1993-10-01,"Ipiales",10.7
"2301","1993","NOV",1993-11-01,"Ipiales",10.9
"2302","1993","DEC",1993-12-01,"Ipiales",11.6
"2303","1994","JAN",1994-01-01,"Ipiales",11
"2304","1994","FEB",1994-02-01,"Ipiales",11.2
"2305","1994","MAR",1994-03-01,"Ipiales",11.1
"2306","1994","APR",1994-04-01,"Ipiales",11
"2307","1994","MAY",1994-05-01,"Ipiales",11.3
"2308","1994","JUN",1994-06-01,"Ipiales",10.5
"2309","1994","JUL",1994-07-01,"Ipiales",10
"2310","1994","AUG",1994-08-01,"Ipiales",10
"2311","1994","SEP",1994-09-01,"Ipiales",10.4
"2312","1994","OCT",1994-10-01,"Ipiales",11.2
"2313","1994","NOV",1994-11-01,"Ipiales",11.1
"2314","1994","DEC",1994-12-01,"Ipiales",11.4
"2315","1995","JAN",1995-01-01,"Ipiales",11
"2316","1995","FEB",1995-02-01,"Ipiales",11.3
"2317","1995","MAR",1995-03-01,"Ipiales",11.5
"2318","1995","APR",1995-04-01,"Ipiales",11.7
"2319","1995","MAY",1995-05-01,"Ipiales",11.1
"2320","1995","JUN",1995-06-01,"Ipiales",11.1
"2321","1995","JUL",1995-07-01,"Ipiales",10.6
"2322","1995","AUG",1995-08-01,"Ipiales",10.6
"2323","1995","SEP",1995-09-01,"Ipiales",10.6
"2324","1995","OCT",1995-10-01,"Ipiales",11.4
"2325","1995","NOV",1995-11-01,"Ipiales",11.7
"2326","1995","DEC",1995-12-01,"Ipiales",11.3
"2327","1996","JAN",1996-01-01,"Ipiales",10.9
"2328","1996","FEB",1996-02-01,"Ipiales",10.9
"2329","1996","MAR",1996-03-01,"Ipiales",11.2
"2330","1996","APR",1996-04-01,"Ipiales",11.3
"2331","1996","MAY",1996-05-01,"Ipiales",11.1
"2332","1996","JUN",1996-06-01,"Ipiales",10.5
"2333","1996","JUL",1996-07-01,"Ipiales",9.9
"2334","1996","AUG",1996-08-01,"Ipiales",9.8
"2335","1996","SEP",1996-09-01,"Ipiales",10.2
"2336","1996","OCT",1996-10-01,"Ipiales",11
"2337","1996","NOV",1996-11-01,"Ipiales",10.8
"2338","1996","DEC",1996-12-01,"Ipiales",10.6
"2339","1997","JAN",1997-01-01,"Ipiales",11.2
"2340","1997","FEB",1997-02-01,"Ipiales",10.8
"2341","1997","MAR",1997-03-01,"Ipiales",11.3
"2342","1997","APR",1997-04-01,"Ipiales",11.3
"2343","1997","MAY",1997-05-01,"Ipiales",11.4
"2344","1997","JUN",1997-06-01,"Ipiales",11
"2345","1997","JUL",1997-07-01,"Ipiales",9.8
"2346","1997","AUG",1997-08-01,"Ipiales",10.2
"2347","1997","SEP",1997-09-01,"Ipiales",11.1
"2348","1997","OCT",1997-10-01,"Ipiales",11.9
"2349","1997","NOV",1997-11-01,"Ipiales",11.8
"2350","1997","DEC",1997-12-01,"Ipiales",11.5
"2351","1998","JAN",1998-01-01,"Ipiales",11.9
"2352","1998","FEB",1998-02-01,"Ipiales",13.2
"2353","1998","MAR",1998-03-01,"Ipiales",12.6
"2354","1998","APR",1998-04-01,"Ipiales",13.1
"2355","1998","MAY",1998-05-01,"Ipiales",12.1
"2356","1998","JUN",1998-06-01,"Ipiales",11.1
"2357","1998","JUL",1998-07-01,"Ipiales",10.4
"2358","1998","AUG",1998-08-01,"Ipiales",10.4
"2359","1998","SEP",1998-09-01,"Ipiales",10.9
"2360","1998","OCT",1998-10-01,"Ipiales",11.3
"2361","1998","NOV",1998-11-01,"Ipiales",11.8
"2362","1998","DEC",1998-12-01,"Ipiales",11.4
"2363","1999","JAN",1999-01-01,"Ipiales",11.3
"2364","1999","FEB",1999-02-01,"Ipiales",11.2
"2365","1999","MAR",1999-03-01,"Ipiales",11.2
"2366","1999","APR",1999-04-01,"Ipiales",11.1
"2367","1999","MAY",1999-05-01,"Ipiales",10.6
"2368","1999","JUN",1999-06-01,"Ipiales",10.6
"2369","1999","JUL",1999-07-01,"Ipiales",9.8
"2370","1999","AUG",1999-08-01,"Ipiales",9.4
"2371","1999","SEP",1999-09-01,"Ipiales",10.6
"2372","1999","OCT",1999-10-01,"Ipiales",10.5
"2373","1999","NOV",1999-11-01,"Ipiales",11.3
"2374","1999","DEC",1999-12-01,"Ipiales",11.3
"2375","2000","JAN",2000-01-01,"Ipiales",11
"2376","2000","MAR",2000-03-01,"Ipiales",11.1
"2377","2000","APR",2000-04-01,"Ipiales",11.2
"2378","2000","MAY",2000-05-01,"Ipiales",11.2
"2379","2000","JUN",2000-06-01,"Ipiales",10.9
"2380","2000","JUL",2000-07-01,"Ipiales",10.1
"2381","2000","AUG",2000-08-01,"Ipiales",9.9
"2382","2000","SEP",2000-09-01,"Ipiales",10.5
"2383","2000","OCT",2000-10-01,"Ipiales",10.8
"2384","2000","NOV",2000-11-01,"Ipiales",11.5
"2385","2000","DEC",2000-12-01,"Ipiales",11.3
"2386","2001","JAN",2001-01-01,"Ipiales",10.1
"2387","2001","FEB",2001-02-01,"Ipiales",10.1
"2388","2001","MAR",2001-03-01,"Ipiales",11.2
"2389","2001","APR",2001-04-01,"Ipiales",10.9
"2390","2001","MAY",2001-05-01,"Ipiales",11.2
"2391","2001","JUN",2001-06-01,"Ipiales",10.2
"2392","2001","JUL",2001-07-01,"Ipiales",10.6
"2393","2001","AUG",2001-08-01,"Ipiales",10
"2394","2001","SEP",2001-09-01,"Ipiales",10.3
"2395","2001","OCT",2001-10-01,"Ipiales",12.3
"2396","2001","NOV",2001-11-01,"Ipiales",11.7
"2397","2001","DEC",2001-12-01,"Ipiales",12.4
"2398","2002","JAN",2002-01-01,"Ipiales",11.5
"2399","2002","FEB",2002-02-01,"Ipiales",11.8
"2400","2002","MAR",2002-03-01,"Ipiales",11.8
"2401","2002","APR",2002-04-01,"Ipiales",11.4
"2402","2002","MAY",2002-05-01,"Ipiales",11.6
"2403","2002","JUN",2002-06-01,"Ipiales",10.5
"2404","2002","JUL",2002-07-01,"Ipiales",11
"2405","2002","AUG",2002-08-01,"Ipiales",10.3
"2406","2002","SEP",2002-09-01,"Ipiales",10.7
"2407","2002","OCT",2002-10-01,"Ipiales",10.9
"2408","2002","NOV",2002-11-01,"Ipiales",11.1
"2409","2002","DEC",2002-12-01,"Ipiales",11.9
"2410","2003","JAN",2003-01-01,"Ipiales",11.5
"2411","2003","FEB",2003-02-01,"Ipiales",11.9
"2412","2003","MAR",2003-03-01,"Ipiales",11.4
"2413","2003","APR",2003-04-01,"Ipiales",11.8
"2414","2003","MAY",2003-05-01,"Ipiales",11.7
"2415","2003","JUN",2003-06-01,"Ipiales",10.9
"2416","2003","JUL",2003-07-01,"Ipiales",10.2
"2417","2003","AUG",2003-08-01,"Ipiales",10.7
"2418","2003","SEP",2003-09-01,"Ipiales",11.2
"2419","2003","OCT",2003-10-01,"Ipiales",11.7
"2420","2003","DEC",2003-12-01,"Ipiales",11.4
"2421","2004","JAN",2004-01-01,"Ipiales",11.9
"2422","2004","FEB",2004-02-01,"Ipiales",11.5
"2423","2004","MAR",2004-03-01,"Ipiales",11.6
"2424","2004","APR",2004-04-01,"Ipiales",11.8
"2425","2004","MAY",2004-05-01,"Ipiales",11.6
"2426","2004","JUN",2004-06-01,"Ipiales",10.4
"2427","2004","JUL",2004-07-01,"Ipiales",10.3
"2428","2004","AUG",2004-08-01,"Ipiales",10.1
"2429","2004","SEP",2004-09-01,"Ipiales",10.8
"2430","2004","NOV",2004-11-01,"Ipiales",11.9
"2431","2005","JAN",2005-01-01,"Ipiales",11.6
"2432","2005","FEB",2005-02-01,"Ipiales",12.1
"2433","2005","MAR",2005-03-01,"Ipiales",11.8
"2434","2005","APR",2005-04-01,"Ipiales",11.9
"2435","2005","MAY",2005-05-01,"Ipiales",11.7
"2436","2005","JUN",2005-06-01,"Ipiales",11.2
"2437","2005","JUL",2005-07-01,"Ipiales",10.5
"2438","2005","AUG",2005-08-01,"Ipiales",10.4
"2439","2005","SEP",2005-09-01,"Ipiales",10.8
"2440","2005","OCT",2005-10-01,"Ipiales",11.8
"2441","2005","NOV",2005-11-01,"Ipiales",11.9
"2442","2005","DEC",2005-12-01,"Ipiales",11.5
"2443","2006","JAN",2006-01-01,"Ipiales",11.6
"2444","2006","FEB",2006-02-01,"Ipiales",11.9
"2445","2006","MAR",2006-03-01,"Ipiales",11.8
"2446","2006","APR",2006-04-01,"Ipiales",11.6
"2447","2006","MAY",2006-05-01,"Ipiales",11.5
"2448","2006","JUN",2006-06-01,"Ipiales",10.8
"2449","2006","JUL",2006-07-01,"Ipiales",10.2
"2450","2006","AUG",2006-08-01,"Ipiales",10.3
"2451","2006","SEP",2006-09-01,"Ipiales",10.4
"2452","2006","OCT",2006-10-01,"Ipiales",11.8
"2453","2006","NOV",2006-11-01,"Ipiales",11.9
"2454","2006","DEC",2006-12-01,"Ipiales",11.9
"2455","2007","JAN",2007-01-01,"Ipiales",11.7
"2456","2007","FEB",2007-02-01,"Ipiales",11.1
"2457","2007","MAR",2007-03-01,"Ipiales",11.7
"2458","2007","APR",2007-04-01,"Ipiales",12
"2459","2007","MAY",2007-05-01,"Ipiales",11.8
"2460","2007","JUN",2007-06-01,"Ipiales",10.7
"2461","2007","JUL",2007-07-01,"Ipiales",10.5
"2462","2007","AUG",2007-08-01,"Ipiales",10.2
"2463","2007","SEP",2007-09-01,"Ipiales",10.1
"2464","2007","OCT",2007-10-01,"Ipiales",11.4
"2465","2007","NOV",2007-11-01,"Ipiales",11.5
"2466","2007","DEC",2007-12-01,"Ipiales",11.2
"2467","2008","JAN",2008-01-01,"Ipiales",11.4
"2468","2008","FEB",2008-02-01,"Ipiales",10.9
"2469","2008","MAR",2008-03-01,"Ipiales",11
"2470","2008","APR",2008-04-01,"Ipiales",11.4
"2471","2008","JUN",2008-06-01,"Ipiales",11.1
"2472","2008","JUL",2008-07-01,"Ipiales",10.4
"2473","2008","AUG",2008-08-01,"Ipiales",10.6
"2474","2008","SEP",2008-09-01,"Ipiales",10.8
"2475","2008","OCT",2008-10-01,"Ipiales",11.3
"2476","2008","NOV",2008-11-01,"Ipiales",11.7
"2477","2008","DEC",2008-12-01,"Ipiales",11.8
"2478","2009","JAN",2009-01-01,"Ipiales",11.6
"2479","2009","FEB",2009-02-01,"Ipiales",11.6
"2480","2009","MAR",2009-03-01,"Ipiales",12
"2481","2009","APR",2009-04-01,"Ipiales",11.7
"2482","2009","MAY",2009-05-01,"Ipiales",11.3
"2483","2009","JUN",2009-06-01,"Ipiales",11.2
"2484","2009","JUL",2009-07-01,"Ipiales",10.7
"2485","2009","AUG",2009-08-01,"Ipiales",11.2
